Dentigloborotalia_anfracta,Globorotalia_cavernula,Globorotalia_crassaformis,Globorotalia_hirsuta,Globorotalia_menardii,Globorotalia_scitula,Globorotalia_tumida,Globorotalia_ungulata,Globorotalia_theyeri,Globoconella_inflata,Neogloboquadrina_dutertrei,Neogloboquadrina_incompta,Neogloboquadrina_pachyderma,Pulleniatina_obliquiloculata,Globoquadrina_conglomerata,Globorotaloides_hexagonus,Berggrenia_pumilio,Globigerina_bulloides,Globigerina_falconensis,Globigerinoides_conglobatus,Globigerinoides_ruber,Globigerinoides_white,Globigerinoides_tenellus,Orbulina_universa,Beella_digitata,Globigerinella_siphonifera,Globigerinella_calida,Globigerinella_adamsi,Turborotalita_quinqueloba,Turborotalita_humilis,Globoturborotalita_rubescens,Sphaeroidinella_dehiscens,Candeina_nitida,Globigerinita_glutinata,Globigerinita_uvula,Globigerinita_minuta,Tenuitella_iota,Hastigerina_pelagica,Hastigerinella_digitata,Globorotalia_truncatulinoides_dextral_coiling,Globorotalia_truncatulinoides_sinistral_coiling,Trilobatus_sacculifer_w_sac_chamber,Trilobatus_sacculifer_wo_sac_chamber,unidentified,Temp_mediaAnual
0,0,0.01497006,0,0.195608782,0.002994012,0,0,0,0.018962076,0.079840319,0,0,0.067864271,0,0,0,0.013972056,0,0.003992016,0.028942116,0.181636727,0,0.03992016,0.008982036,0.028942116,0,0,0,0,0,0.007984032,0,0.045908184,0,0,0,0,0,0,0,0.111776447,0.147704591,0,24.6645
0,0,0.011022044,0,0.087174349,0.004008016,0,0,0,0.008016032,0.069138277,0.003006012,0,0.0250501,0,0,0,0.03006012,0.001002004,0.006012024,0.059118236,0.324649299,0.007014028,0.022044088,0.003006012,0.047094188,0,0,0,0,0.004008016,0.006012024,0,0.107214429,0,0,0,0,0,0,0,0.057114228,0.118236473,0,24.697
0,0,0.011011011,0,0.06006006,0.004004004,0.027027027,0,0,0.008008008,0.069069069,0.003003003,0,0.025025025,0,0,0,0.03003003,0.001001001,0.006006006,0.059059059,0.325325325,0.007007007,0.022022022,0.003003003,0.047047047,0,0,0,0,0.004004004,0.006006006,0,0.107107107,0,0,0,0,0,0,0,0.057057057,0.118118118,0,24.697
0,0,0.003,0,0.086,0.004,0,0,0,0.01,0.068,0.004,0,0.041,0,0,0,0.02,0.001,0.01,0.068,0.354,0.01,0.009,0.001,0.044,0.001,0,0,0,0.003,0.006,0,0.084,0,0,0,0,0,0,0,0.055,0.118,0,24.7244
0,0,0.002991027,0,0.056829511,0.003988036,0.02891326,0,0,0.00997009,0.06779661,0.003988036,0,0.040877368,0,0,0,0.019940179,0.000997009,0.00997009,0.06779661,0.351944167,0.00997009,0.008973081,0.000997009,0.043868395,0.000997009,0,0,0,0.002991027,0.005982054,0,0.083748754,0,0,0,0,0,0,0,0.054835494,0.117647059,0.003988036,24.7244
0,0,0.008991009,0,0.097902098,0.003996004,0,0,0,0.007992008,0.065934066,0.005994006,0,0.025974026,0,0,0,0.014985015,0,0.008991009,0.08991009,0.28971029,0.003996004,0.023976024,0.002997003,0.043956044,0,0,0,0,0.002997003,0.001998002,0,0.097902098,0,0,0,0,0,0,0,0.064935065,0.135864136,0,24.9167
0,0,0.008982036,0,0.082834331,0.003992016,0.01497006,0,0,0.007984032,0.065868263,0.005988024,0,0.025948104,0,0,0,0.01497006,0,0.008982036,0.089820359,0.288423154,0.003992016,0.023952096,0.002994012,0.043912176,0,0,0,0,0.002994012,0.001996008,0,0.097804391,0,0,0,0,0,0,0.000998004,0.064870259,0.134730539,0.002994012,24.9167
0,0,0.005005005,0,0.104104104,0.012012012,0,0,0,0.01001001,0.062062062,0.015015015,0,0.02002002,0,0,0,0.026026026,0,0.003003003,0.102102102,0.326326326,0.012012012,0.012012012,0,0.045045045,0,0,0,0,0,0.001001001,0,0.108108108,0,0,0,0,0,0,0,0.04004004,0.096096096,0,24.9252
0,0,0.004985045,0,0.076769691,0.011964108,0.026919242,0,0,0.00997009,0.061814556,0.014955135,0,0.019940179,0,0,0,0.025922233,0,0.002991027,0.101694915,0.324027916,0.011964108,0.011964108,0,0.049850449,0,0,0,0,0,0.000997009,0,0.107676969,0,0,0,0,0,0,0,0.039880359,0.095712861,0,24.9252
0,0,0.017,0,0.128,0.007,0.087,0,0,0.027,0.215,0.017,0,0.122,0,0,0,0.032,0,0.001,0.003,0.088,0,0.023,0.007,0.02,0,0,0,0,0,0.014,0,0.002,0,0,0,0,0,0,0,0.081,0.109,0,22.8203
0,0,0.016949153,0,0.216350947,0.006979063,0,0,0,0.026919242,0.215353938,0.016949153,0,0.122632104,0,0,0,0.031904287,0,0.000997009,0.002991027,0.088733799,0,0.022931206,0.006979063,0.016949153,0,0,0,0,0,0.013958126,0,0.001994018,0,0,0,0,0,0,0,0.080757727,0.109670987,0,22.8203
0,0,0.010989011,0,0.057142857,0.017582418,0.010989011,0,0,0.030769231,0.096703297,0.010989011,0,0.046153846,0,0,0,0.015384615,0.021978022,0,0.138461538,0.204395604,0.004395604,0.021978022,0,0.028571429,0.017582418,0,0,0,0.006593407,0.008791209,0,0.068131868,0,0,0,0,0,0,0,0.087912088,0.092307692,0.002197802,21.7368
0,0,0.004008016,0,0.085170341,0.009018036,0,0,0,0.001002004,0.071142285,0.017034068,0,0.026052104,0,0,0,0.024048096,0.003006012,0.006012024,0.094188377,0.317635271,0.004008016,0.01503006,0.003006012,0.031062124,0,0,0,0,0.009018036,0.001002004,0,0.109218437,0,0,0,0,0,0,0,0.058116232,0.109218437,0,24.572
0,0,0.003996004,0,0.053946054,0.008991009,0.030969031,0,0,0.000999001,0.070929071,0.016983017,0,0.025974026,0,0,0,0.023976024,0.002997003,0.005994006,0.093906094,0.316683317,0.003996004,0.014985015,0.002997003,0.030969031,0,0,0,0,0.008991009,0.000999001,0,0.108891109,0,0,0,0,0,0,0.001998002,0.057942058,0.108891109,0.002997003,24.572
0,0,0.003067485,0,0.064417178,0.006134969,0.021472393,0,0,0.012269939,0.088957055,0.012269939,0,0.049079755,0,0,0,0.003067485,0.006134969,0.009202454,0.13803681,0.180981595,0,0.036809816,0,0.036809816,0.003067485,0,0,0,0,0,0,0.033742331,0,0,0,0,0,0,0,0.150306748,0.144171779,0,24.33
0,0,0.006079027,0,0.063829787,0,0.018237082,0,0,0.003039514,0.106382979,0.003039514,0.003039514,0.063829787,0,0,0,0.006079027,0.003039514,0.003039514,0.155015198,0.185410334,0,0.018237082,0,0.039513678,0.006079027,0,0,0,0,0,0,0.042553191,0,0,0,0,0,0,0,0.133738602,0.130699088,0.006079027,24.33
0,0,0.009451796,0,0.060491493,0,0.007561437,0,0,0.011342155,0.064272212,0.013232514,0,0.034026465,0,0,0,0.001890359,0.001890359,0.001890359,0.105860113,0.304347826,0,0.011342155,0,0.028355388,0.017013233,0,0,0,0.001890359,0,0,0.069943289,0,0,0,0,0,0.009451796,0,0.102079395,0.139886578,0.003780718,25.2706
0,0,0.011,0,0.059,0,0.008,0,0,0.011,0.053,0.025,0,0.034,0,0,0,0.004,0,0.002,0.107,0.307,0,0.004,0,0.029,0.015,0,0,0,0.002,0,0,0.071,0,0,0,0,0,0.01,0,0.101,0.143,0.004,25.2701
0,0,0.005,0,0.071,0.011,0.016,0,0,0.012,0.043,0.007,0,0.025,0,0,0,0.031,0,0.002,0.109,0.307,0.002,0.016,0.004,0.04,0,0,0,0,0.011,0.006,0,0.122,0,0,0,0,0,0.001,0,0.063,0.096,0,23.4534
0,0,0.004995005,0,0.086913087,0.010989011,0,0,0,0.011988012,0.042957043,0.006993007,0,0.024975025,0,0,0,0.030969031,0,0.001998002,0.108891109,0.306693307,0.001998002,0.015984016,0.003996004,0.040959041,0,0,0,0,0.010989011,0.005994006,0,0.121878122,0,0,0,0,0,0,0,0.062937063,0.095904096,0,23.4534
0,0,0.00295858,0.00295858,0.100591716,0.00295858,0.014792899,0,0,0,0.00887574,0.00295858,0,0.026627219,0,0,0,0,0,0.00591716,0.020710059,0.417159763,0,0.01183432,0,0.068047337,0.00591716,0,0,0,0,0,0,0.071005917,0,0,0,0,0,0.00295858,0,0.076923077,0.150887574,0.00591716,27.0743
0,0,0,0,0.08991009,0.003996004,0,0,0,0.004995005,0.038961039,0.001998002,0,0.030969031,0,0,0,0.020979021,0,0.003996004,0.04995005,0.410589411,0.003996004,0.030969031,0.005994006,0.025974026,0,0,0,0,0.003996004,0,0,0.090909091,0,0,0,0,0,0,0,0.084915085,0.096903097,0,23.8692
0,0,0,0,0.068793619,0.003988036,0.020937188,0,0,0.004985045,0.03888335,0.001994018,0,0.030907278,0,0,0,0.020937188,0,0.003988036,0.049850449,0.40777667,0.003988036,0.030907278,0.005982054,0.029910269,0,0,0,0,0.003988036,0,0,0.090727817,0,0,0,0,0,0,0,0.084745763,0.09670987,0,23.8692
0,0,0.002,0,0.074,0.008,0.028,0,0,0.022,0.048,0.004,0,0.041,0,0,0,0.018,0.002,0,0.033,0.341,0.004,0.015,0.01,0.039,0,0,0,0,0.004,0.001,0,0.117,0,0,0,0,0,0,0,0.064,0.125,0,23.2392
0,0,0.001998002,0,0.101898102,0.007992008,0,0,0,0.021978022,0.047952048,0.003996004,0,0.040959041,0,0,0,0.017982018,0.001998002,0,0.032967033,0.341658342,0.003996004,0.014985015,0.00999001,0.038961039,0,0,0,0,0.003996004,0.000999001,0,0.116883117,0,0,0,0,0,0,0,0.063936064,0.124875125,0,23.2392
0,0,0.008982036,0,0.058882236,0.008982036,0.013972056,0,0,0.008982036,0.075848303,0.008982036,0,0.05489022,0,0,0,0.020958084,0.000998004,0.000998004,0.040918164,0.343313373,0,0.022954092,0.003992016,0.02994012,0,0,0,0,0,0,0,0.098802395,0,0,0,0,0,0,0,0.060878244,0.136726547,0,22.0636
0,0,0.009,0,0.073,0.009,0,0,0,0.009,0.076,0.009,0,0.055,0,0,0,0.021,0.001,0.001,0.041,0.345,0,0.023,0.004,0.026,0,0,0,0,0,0,0,0.099,0,0,0,0,0,0,0,0.061,0.138,0,22.0635
0,0,0.008973081,0,0.058823529,0.008973081,0.013958126,0,0,0.008973081,0.075772682,0.00997009,0,0.054835494,0,0,0,0.020937188,0.000997009,0.000997009,0.040877368,0.342971087,0,0.022931206,0.003988036,0.029910269,0,0,0,0,0,0,0,0.098703888,0,0,0,0,0,0,0,0.060817547,0.136590229,0,22.0639
0,0,0.014814815,0,0.222222222,0,0.049382716,0,0,0.017283951,0.128395062,0.034567901,0,0.17037037,0,0,0,0.004938272,0,0,0.004938272,0.034567901,0.002469136,0.007407407,0.009876543,0.017283951,0.004938272,0,0,0,0,0.004938272,0,0.041975309,0,0,0,0,0,0.004938272,0.002469136,0.130864198,0.088888889,0.002469136,24.0008
0,0,0.013986014,0,0.186813187,0,0.056943057,0,0,0.010989011,0.136863137,0.035964036,0,0.157842158,0,0,0,0.002997003,0.007992008,0,0.004995005,0.037962038,0,0.004995005,0.010989011,0.018981019,0,0,0,0.002997003,0,0.004995005,0,0.048951049,0,0,0,0,0,0.002997003,0.002997003,0.141858142,0.095904096,0.010989011,24.0002
0,0,0,0,0.095,0.002,0.015,0,0,0,0.015,0,0,0.022,0,0,0,0,0.002,0.002,0.019,0.467,0,0.002,0,0.028,0.004,0,0,0,0,0.002,0,0.049,0,0,0,0,0,0,0,0.105,0.157,0.014,27.0257
0,0,0,0,0.120547945,0.002739726,0.019178082,0,0,0,0.016438356,0,0.002739726,0.032876712,0,0,0,0,0.005479452,0.002739726,0.02739726,0.323287671,0,0.002739726,0,0.032876712,0.008219178,0,0,0,0,0.002739726,0,0.060273973,0,0,0,0,0,0,0,0.147945205,0.180821918,0.010958904,27.0256
0,0,0,0,0.158221303,0,0,0,0,0,0.017580145,0,0,0.034126163,0,0,0,0,0,0.012409514,0.074457084,0.331954498,0.002068252,0.010341262,0.002068252,0.034126163,0.005170631,0,0,0,0.002068252,0,0,0.054808687,0,0,0,0,0,0,0,0.067218201,0.193381593,0,27.0739
0,0,0.01,0,0.112,0,0.041,0,0,0,0.017,0,0,0.033,0,0,0,0,0,0.012,0.072,0.321,0.002,0.01,0.002,0.033,0.005,0,0,0,0.002,0,0,0.053,0,0,0,0,0,0,0,0.065,0.187,0.023,27.0739
0,0,0,0,0.115,0.002,0.014,0,0,0,0.022,0,0,0.055,0,0,0,0,0.002,0.005,0.01,0.43,0.002,0.005,0.005,0.048,0.002,0,0,0,0.002,0.002,0,0.079,0,0,0,0,0,0,0,0.062,0.12,0.018,27.0498
0,0,0.004,0,0.058,0.013,0.008,0,0,0.023,0.034,0.009,0,0.028,0,0,0,0.033,0,0.002,0.046,0.431,0.002,0.014,0.011,0.05,0.009,0,0,0,0.004,0.001,0,0.078,0,0,0,0,0,0.001,0.004,0.04,0.097,0,22.4285
0,0,0,0,0.053,0,0.005,0,0,0,0.033,0,0,0.003,0,0,0,0,0.005,0.002,0.021,0.467,0.002,0.003,0.002,0.053,0,0,0,0,0.038,0,0,0.128,0,0,0,0,0,0,0,0.046,0.11,0.029,27.0971
0,0,0,0,0.050986842,0,0.006578947,0,0,0,0.029605263,0,0,0.008223684,0,0,0,0,0.003289474,0.003289474,0.046052632,0.444078947,0.004934211,0.003289474,0.001644737,0.052631579,0.006578947,0,0,0,0.034539474,0,0.003289474,0.125,0,0,0,0,0,0,0,0.047697368,0.111842105,0.016447368,27.0971
0,0,0,0,0.067073171,0.006097561,0.00304878,0,0,0,0.018292683,0,0,0.012195122,0,0,0,0,0.009146341,0,0.018292683,0.475609756,0.00304878,0.009146341,0,0.039634146,0.012195122,0,0,0,0.015243902,0,0.00304878,0.112804878,0,0,0,0,0,0,0,0.094512195,0.085365854,0.015243902,27.1228
0,0,0.005005005,0,0.03003003,0.012012012,0,0,0,0.039039039,0.057057057,0.062062062,0,0.02002002,0,0,0,0.062062062,0.004004004,0.001001001,0.037037037,0.357357357,0.013013013,0.006006006,0.003003003,0.059059059,0.002002002,0,0,0,0.007007007,0,0,0.116116116,0,0,0,0,0,0,0,0.042042042,0.059059059,0,23.0862
0,0,0.005,0,0.009,0.012,0.021,0,0,0.039,0.057,0.062,0,0.02,0,0,0,0.062,0.004,0.001,0.037,0.357,0.013,0.006,0.003,0.06,0.002,0,0,0,0.007,0,0,0.116,0,0,0,0,0,0,0.006,0.042,0.059,0,23.0862
0,0,0.003996004,0,0.052947053,0.010989011,0.010989011,0,0,0.011988012,0.046953047,0.021978022,0,0.02997003,0,0,0,0.03996004,0.001998002,0.003996004,0.024975025,0.342657343,0.005994006,0.011988012,0.002997003,0.04995005,0,0,0,0,0.025974026,0.000999001,0,0.14985015,0,0,0,0,0,0,0.000999001,0.036963037,0.110889111,0,23.1046
0,0,0.018237082,0,0.273556231,0,0.118541033,0,0,0,0.03343465,0,0,0.200607903,0,0,0,0,0,0.027355623,0,0.036474164,0,0.024316109,0,0.039513678,0,0,0,0,0,0.009118541,0,0.079027356,0,0,0,0,0,0.003039514,0,0.072948328,0.045592705,0.018237082,26.88
0,0,0,0,0.044,0.005,0.007,0,0,0.012,0.03,0.041,0.002,0.058,0,0,0,0.002,0.055,0,0.055,0.29,0.016,0.002,0,0.023,0,0,0,0,0.014,0,0,0.131,0,0,0,0,0,0.002,0,0.104,0.09,0.017,23.1506
0,0,0.009,0,0.125,0,0.094,0,0,0,0.056,0.063,0,0.132,0,0,0,0,0.003,0,0,0.16,0,0.003,0.003,0.031,0.009,0,0,0,0.003,0,0,0.028,0,0,0,0,0,0.025,0,0.1,0.132,0.024,26.0358
0,0,0.01396648,0,0.170391061,0,0.103351955,0,0,0,0.072625698,0.033519553,0,0.122905028,0,0,0,0.002793296,0.005586592,0,0,0.142458101,0,0.002793296,0.002793296,0.030726257,0.008379888,0,0,0,0.002793296,0,0,0.027932961,0,0,0,0,0,0.027932961,0,0.097765363,0.120111732,0.011173184,26.0358
0,0,0,0,0.04587156,0.004587156,0.006880734,0,0,0.01146789,0.038990826,0.032110092,0.002293578,0.059633028,0,0,0,0.013761468,0.055045872,0,0.075688073,0.27293578,0.013761468,0.002293578,0,0.025229358,0.004587156,0,0,0,0.013761468,0,0,0.130733945,0,0,0,0,0,0.002293578,0,0.100917431,0.087155963,0,23.1537
0,0,0.009287926,0,0.037151703,0.00619195,0.003095975,0,0,0.021671827,0.024767802,0,0,0.037151703,0,0,0,0.00619195,0.024767802,0.003095975,0.06501548,0.390092879,0.003095975,0.015479876,0,0.030959752,0.021671827,0,0,0,0.003095975,0,0,0.114551084,0,0,0,0,0,0,0,0.086687307,0.095975232,0,23.2305
0,0,0.017017017,0,0.068068068,0.003003003,0.01001001,0,0,0.007007007,0.032032032,0.005005005,0,0.052052052,0,0,0,0.06006006,0.006006006,0.001001001,0.044044044,0.333333333,0,0.025025025,0.003003003,0.048048048,0,0,0,0,0.001001001,0,0,0.121121121,0,0,0,0,0,0,0.002002002,0.07007007,0.091091091,0,23.233
0,0,0.030232558,0.002325581,0.079069767,0.004651163,0.009302326,0,0,0.072093023,0.225581395,0.018604651,0,0.037209302,0,0,0,0.020930233,0.01627907,0,0.009302326,0.234883721,0.002325581,0.01627907,0.006976744,0.020930233,0.020930233,0,0,0,0,0,0,0.020930233,0,0,0,0,0,0,0,0.086046512,0.058139535,0.006976744,22.0172
0,0,0.032,0,0.063,0.005,0.01,0,0,0.066,0.224,0.027,0.002,0.039,0,0,0,0.017,0.022,0,0.012,0.244,0,0.01,0.002,0.022,0.005,0,0,0,0,0,0,0.022,0,0,0,0,0,0,0,0.076,0.078,0.022,22.0173
0,0,0.008928571,0,0.050595238,0.008928571,0.008928571,0,0,0.007936508,0.03968254,0.025793651,0,0.032738095,0,0,0,0.06547619,0.008928571,0.001984127,0.054563492,0.298611111,0.006944444,0,0.004960317,0.043650794,0.006944444,0,0,0,0.017857143,0,0,0.176587302,0.010912698,0,0,0,0,0,0,0.044642857,0.072420635,0.001984127,23.2328
0,0,0,0,0.143,0,0.025,0,0,0.003,0.035,0.006,0,0.086,0,0,0,0,0,0.01,0,0.283,0,0,0.003,0.032,0.003,0,0,0,0,0.006,0,0.089,0,0,0,0,0,0,0,0.083,0.184,0.009,27.0025
0,0,0.00304878,0,0.161585366,0,0.027439024,0,0,0,0.033536585,0.00304878,0,0.091463415,0,0,0,0,0,0.012195122,0,0.268292683,0,0,0.00304878,0.027439024,0.006097561,0,0,0,0,0.006097561,0,0.085365854,0,0,0,0,0,0,0,0.082317073,0.179878049,0.009146341,27.0025
0,0,0.013972056,0.001996008,0.040918164,0.00499002,0.010978044,0,0,0.008982036,0.051896208,0.028942116,0,0.031936128,0,0,0,0.0499002,0.002994012,0,0.02994012,0.378243513,0.002994012,0.013972056,0.00499002,0.053892216,0,0,0,0,0.007984032,0.000998004,0,0.086826347,0,0,0,0,0,0,0.001996008,0.060878244,0.107784431,0.001996008,23.0045
0,0,0.021021021,0,0.091091091,0.002002002,0.01001001,0,0,0.018018018,0.079079079,0.021021021,0,0.104104104,0,0,0,0.043043043,0,0,0.011011011,0.244244244,0.002002002,0.008008008,0.005005005,0.048048048,0,0,0,0,0,0.001001001,0,0.071071071,0,0,0,0,0,0.004004004,0.007007007,0.059059059,0.15015015,0,22.641
0,0,0.009,0,0.055,0.003,0.012,0,0,0,0.02,0.003,0,0.064,0,0,0,0,0.017,0.003,0.043,0.386,0.003,0.014,0.003,0.012,0.003,0,0,0,0.009,0,0,0.096,0,0,0,0,0,0.003,0,0.058,0.174,0.01,25.8571
0,0,0.024691358,0,0.002469136,0,0.004938272,0,0,0.054320988,0.140740741,0.214814815,0,0.014814815,0,0,0,0.039506173,0.002469136,0,0.009876543,0.209876543,0,0,0,0.024691358,0,0,0,0,0.004938272,0,0,0.07654321,0,0,0,0,0,0.07654321,0.004938272,0.017283951,0.059259259,0.017283951,25.8571
0,0,0.00872093,0,0.055232558,0.002906977,0.011627907,0,0,0,0.023255814,0.002906977,0,0.061046512,0,0,0,0,0.01744186,0.002906977,0.058139535,0.372093023,0.002906977,0.014534884,0.002906977,0.014534884,0,0,0,0,0.00872093,0,0,0.095930233,0,0,0,0,0,0.002906977,0,0.061046512,0.171511628,0.00872093,25.8571
0,0,0.048,0.005,0.133,0.005,0.027,0,0,0.135,0.287,0.002,0,0.003,0,0,0,0.034,0,0,0.043,0.09,0,0.013,0.01,0.048,0,0,0,0,0,0.006,0,0.005,0,0,0,0,0,0,0,0.036,0.07,0,22.2156
0,0,0.047952048,0.004995005,0.15984016,0.004995005,0,0,0,0.134865135,0.287712288,0.001998002,0,0.002997003,0,0,0,0.033966034,0,0,0.042957043,0.08991009,0,0.012987013,0.00999001,0.047952048,0,0,0,0,0,0.005994006,0,0.004995005,0,0,0,0,0,0,0,0.035964036,0.06993007,0,22.2156
0,0,0.005681818,0,0.065340909,0.008522727,0.011363636,0,0,0,0.079545455,0.008522727,0,0.036931818,0,0,0,0.036931818,0.011363636,0,0.059659091,0.332386364,0.002840909,0.014204545,0,0.048295455,0.025568182,0,0,0,0.011363636,0.002840909,0,0.122159091,0,0,0,0,0,0,0,0.042613636,0.073863636,0,24.2555
0,0,0,0,0.091286307,0,0,0,0,0.005186722,0.031120332,0.002074689,0,0.034232365,0,0,0,0.002074689,0.038381743,0,0.065352697,0.32780083,0,0,0.002074689,0.045643154,0.019709544,0,0,0,0.007261411,0,0,0.145228216,0,0,0,0,0,0,0.002074689,0.089211618,0.091286307,0,24.2565
0,0,0.009,0,0.065,0.002,0.023,0,0,0.005,0.03,0.016,0,0.033,0,0,0,0.002,0.037,0,0.063,0.316,0,0,0.002,0.044,0.019,0,0,0,0.007,0,0,0.14,0,0,0,0,0,0,0.002,0.086,0.088,0.011,24.2565
0,0,0.033033033,0,0.071071071,0,0,0,0,0.093093093,0.121121121,0.003003003,0,0.01001001,0,0,0,0.083083083,0,0,0.217217217,0.2002002,0.01001001,0.018018018,0.003003003,0.073073073,0.005005005,0,0,0,0,0.003003003,0,0.013013013,0,0,0,0,0,0,0,0.008008008,0.035035035,0,22.341
0,0,0.032967033,0,0.057942058,0,0.012987013,0,0,0.092907093,0.120879121,0.002997003,0,0.00999001,0,0,0,0.082917083,0,0,0.215784216,0.198801199,0.00999001,0.017982018,0.002997003,0.072927073,0.004995005,0,0,0,0,0.002997003,0,0.012987013,0,0,0,0,0,0,0,0.007992008,0.034965035,0.003996004,22.341
0,0,0.030969031,0,0.022977023,0.010989011,0.004995005,0,0,0.082917083,0.115884116,0.036963037,0.000999001,0.005994006,0,0,0,0.068931069,0,0.000999001,0.098901099,0.290709291,0.006993007,0.004995005,0,0.03996004,0.000999001,0,0,0,0.000999001,0,0,0.045954046,0,0,0,0,0,0,0.007992008,0.02997003,0.08991009,0,22.4492
0,0,0.026946108,0,0.031936128,0.00998004,0.010978044,0,0,0.03992016,0.102794411,0.015968064,0,0.005988024,0,0,0,0.087824351,0.003992016,0.000998004,0.177644711,0.21756487,0.005988024,0.01497006,0.001996008,0.050898204,0.000998004,0,0,0,0.00998004,0.000998004,0,0.057884232,0,0,0,0,0,0,0.00499002,0.03992016,0.078842315,0,22.4524
0,0,0.002645503,0,0.031746032,0.005291005,0.021164021,0,0,0,0.037037037,0.005291005,0,0.05026455,0,0,0,0.023809524,0.007936508,0,0.037037037,0.407407407,0.005291005,0.013227513,0,0.010582011,0.034391534,0,0,0,0.015873016,0,0,0.100529101,0,0,0,0,0,0,0,0.055555556,0.12962963,0,25.3589
0,0,0.083591331,0,0.139318885,0.00619195,0.009287926,0,0,0.099071207,0.173374613,0.009287926,0,0.012383901,0,0,0,0.024767802,0.00619195,0,0.120743034,0.108359133,0,0.018575851,0,0.00619195,0.012383901,0,0,0,0,0.003095975,0,0.015479876,0,0,0,0,0,0,0,0.049535604,0.099071207,0,22.4569
0,0,0.030100334,0,0.073578595,0,0.003344482,0,0.003344482,0.08361204,0.10367893,0.016722408,0,0.016722408,0,0,0,0.046822742,0.016722408,0,0.260869565,0.113712375,0.003344482,0.016722408,0,0.026755853,0.010033445,0,0,0,0.003344482,0.003344482,0.003344482,0.070234114,0,0,0,0,0,0,0,0.026755853,0.060200669,0.006688963,22.4569
0,0,0.03,0,0.077,0.003,0.003,0,0,0.084,0.1,0.016,0,0.017,0,0,0,0.047,0.013,0,0.225,0.157,0.003,0.02,0,0.03,0.007,0,0,0,0.003,0.003,0.003,0.07,0,0,0,0,0,0,0,0.02,0.057,0.012,22.4569
0,0,0,0,0.06935123,0.002237136,0.006711409,0,0.002237136,0.002237136,0.013422819,0,0,0.017897092,0,0,0,0.002237136,0.033557047,0,0.049217002,0.364653244,0,0.004474273,0.002237136,0.040268456,0.008948546,0,0,0,0.033557047,0,0,0.154362416,0,0,0,0,0,0,0,0.082774049,0.10738255,0.002237136,25.7722
0,0,0.011741683,0,0,0.001956947,0,0,0,0.082191781,0.244618395,0.189823875,0.003913894,0,0,0,0,0.045009785,0,0.001956947,0.1037182,0,0.001956947,0,0,0.009784736,0,0,0,0,0.017612524,0,0,0.099804305,0,0,0,0,0,0.109589041,0,0,0.076320939,0,25.5094
0,0,0.01,0,0.088,0.006,0.008,0,0,0.02,0.082,0.033,0,0.041,0,0,0,0.046,0.012,0.002,0.041,0.247,0.004,0.018,0,0.05,0.001,0,0,0,0.004,0,0,0.083,0,0,0,0,0,0.002,0.008,0.076,0.118,0,23.0013
